dd,hh,mm,floor1_zon4_TSupAir_y,floor1_zon4_zon_PPD_y,floor1_zon4_zon_powPC_y,floor1_zon4_ZonCon_Damper_act_y,floor1_zon4_TSetRooHea_y,floor1_zon4_ZonCon_HeaCoi_act_y,floor1_zon4_zon_powMis_y,floor1_zon4_zon_PowLig_y,floor1_zon4_mSupAir_y,floor1_zon4_TSetRooCoo_y,floor1_zon4_TRooAir_y,floor1_zon4_OccSch_y,floor1_zon2_ZonCon_Damper_act_y,floor1_zon2_TSetRooCoo_y,floor1_zon2_zon_PowLig_y,floor1_zon2_TSupAir_y,floor1_zon2_TRooAir_y,floor1_zon2_mSupAir_y,floor1_zon2_ZonCon_HeaCoi_act_y,floor1_zon2_TSetRooHea_y,floor1_zon2_zon_powMis_y,floor1_zon2_OccSch_y,floor1_zon2_zon_powPC_y,floor1_zon2_zon_PPD_y,cmf_PC,cmf_Light,cmf_Misc
1,12,40,288.5101656257704,0.14886886492954443,0.0,0.8183682503726821,294.26,0.050826430910644746,0.0,0.0,1.0860006101215096,295.15,295.1720482671486,0.0,0.3205449948487719,297.03,2185.136037933419,292.5736394506672,297.0249611787,0.3944847714104486,0.07183854851027077,294.26,1748.1088303467354,1.0,437.02720758668386,0.055571651649604314,0.06567814186635618,0.3688852230008155,0.25390535391887903
1,12,45,288.49849212125156,0.1632832302365993,0.0,0.8002679431939139,294.26,0.051523961628521596,0.0,0.0,1.0713686835669152,295.15,295.0007745318042,0.0,0.3200235866785054,297.03,2185.136037933419,292.3285836241844,297.02061494911896,0.3960116879304836,0.06842818932729738,294.26,1748.1088303467354,1.0,437.02720758668386,0.0556559473265712,0.11906161397064806,0.10182018722215158,0.01494169155107102
1,12,50,288.4882171064257,0.17491094573498556,0.0,0.7844691616300061,294.26,0.051991339784912445,0.0,0.0,1.0586071566893607,295.15,294.8702649784112,0.0,0.3187526226270505,297.03,2185.136037933419,292.088060963675,297.00974796621796,0.39638599498771654,0.0650927857324428,294.26,1748.1088303467354,1.0,437.02720758668386,0.055869478137084094,0.49082424316292445,0.1503444359723645,0.1541217395634422
1,12,55,288.43521116609213,0.14699094039344296,434.66096,0.8161015953896049,294.26,0.04771559640895315,1738.64384,2173.3048,1.1080210700924833,295.15,295.1952449052586,1.0,0.3167736645704767,297.03,2185.136037933419,291.86584101196695,296.9935628006831,0.39966346672284164,0.06182818153810052,294.26,1748.1088303467354,1.0,437.02720758668386,0.05619482933305353,0.9782612566088833,0.36895385513080303,0.02819888830796954
1,13,0,288.44795659160604,0.17556303155496156,0.0,0.7807852522169079,294.26,0.0501347307262235,0.0,0.0,1.0703889937996296,295.15,294.86312492563405,0.0,0.31433182911968893,297.03,2185.136037933419,291.63117006198814,296.9750682962317,0.39643469992054514,0.05860986508317945,294.26,1748.1088303467354,1.0,437.02720758668386,0.05657732578875818,0.5022685915173992,0.3650716153271439,0.2498535351704279
1,13,5,288.40408061581866,0.15348944082953242,434.66096,0.8045127280482309,294.26,0.046649483143091766,1738.64384,2173.3048,1.1092036566194527,295.15,295.1158825702861,1.0,0.31154687749654514,297.03,2185.136037933419,291.41685105475545,296.9554168884544,0.3981526549143132,0.05542586024549406,294.26,1748.1088303467354,1.0,437.02720758668386,0.05699628120946665,0.030562775795924094,0.3967549182114206,0.09311967533664758
1,13,10,288.42478935058773,0.1848850589114649,0.0,0.7659454720177353,294.26,0.04939370874614134,0.0,0.0,1.0649274929031385,295.15,294.76294877209676,0.0,0.3085235342056958,297.03,2185.136037933419,291.1901940484115,296.9359669242458,0.3933974675092671,0.05226569457457922,294.26,1748.1088303467354,1.0,437.02720758668386,0.05742365594427978,0.14065462902370057,0.2296991970397231,0.970168092454414
1,13,15,288.3823124479628,0.1629474392617838,434.66096,0.7873302884023712,294.26,0.04614272710767776,1738.64384,2173.3048,1.1005565973449096,295.15,295.00463836106456,1.0,0.3052949827115999,297.03,2185.136037933419,290.9861787250888,296.91683752686697,0.39435613119299257,0.04912604972398898,294.26,1748.1088303467354,1.0,437.02720758668386,0.05785632390907591,0.6958266083417873,0.19381441574260325,0.7500535147795532
1,13,20,288.35905168738344,0.15671238283057798,434.66096,0.7934416435039746,294.26,0.04441909159751768,1738.64384,2173.3048,1.1172498544843392,295.15,295.0774342368995,1.0,0.3016950874844253,297.03,2185.136037933419,290.7844373404434,296.89654071710777,0.39279890646691207,0.04602353924670638,294.26,1748.1088303467354,1.0,437.02720758668386,0.05832877334041342,0.792596936062026,0.2913274687268769,0.5911308882213677
1,13,25,288.34315774277115,0.1557747424538901,434.66096,0.793764790074191,294.26,0.04327427694049601,1738.64384,2173.3048,1.1254678758557999,295.15,295.0885602570313,1.0,0.3,297.03,0.0,290.59450024119786,296.2591295352922,0.3943196024925031,0.04957579710572679,294.26,0.0,0.0,0.0,0.08017854428140792,0.0627373155849609,0.1598764020440606,0.7693999542147978
1,13,30,288.33054718184053,0.15698461988798362,434.66096,0.7914736779890303,294.26,0.04239088814901197,1738.64384,2173.3048,1.129722319991324,295.15,295.0742128881846,1.0,0.3,297.03,0.0,290.42919045919353,295.73401223822947,0.3953455860980617,0.05271799581407807,294.26,0.0,0.0,0.0,0.10841409734440677,0.0702301585807986,0.9656005782714394,0.9176817264495309
1,13,35,288.31948767496425,0.1590990960227926,434.66096,0.7878789015535422,294.26,0.0416378657925608,1738.64384,2173.3048,1.1318403432033595,295.15,295.04932839710966,1.0,0.3,297.03,2185.136037933419,290.2689193833074,295.9109130980665,0.3975714962437007,0.04898374676361598,294.26,1748.1088303467354,1.0,437.02720758668386,0.09786770005406431,0.7786343295785582,0.10173909967373646,0.7202258791686703
1,13,40,288.30937342407594,0.16172237310235227,434.66096,0.7833727523057393,294.26,0.04097598071734109,1738.64384,2173.3048,1.1323205826472065,295.15,295.01878268574353,1.0,0.3,297.03,2185.136037933419,290.10482818659705,296.03095545495614,0.3996442523526622,0.045637622844626795,294.26,1748.1088303467354,1.0,437.02720758668386,0.09130972338733456,0.074863321211783,0.5279921622525618,0.18913931811902948
1,13,45,288.2998919676674,0.16469803095256064,434.66096,0.7780614203259603,294.26,0.040394613915319025,1738.64384,2173.3048,1.1312385908645861,295.15,294.984556135064,1.0,0.3,297.03,2185.136037933419,289.93877703282027,296.1015782317927,0.40154766244925993,0.04266279032721867,294.26,1748.1088303467354,1.0,437.02720758668386,0.0876777031517556,0.2174493732235036,0.008429698149672118,0.33346100859119415
1,13,50,288.29081754138133,0.1679396133264065,434.66096,0.772022896719569,294.26,0.039885966275958085,1738.64384,2173.3048,1.1286573583437405,295.15,294.9477613877985,1.0,0.3,297.03,2185.136037933419,289.7725024928544,296.1372940815602,0.40327238196913184,0.03997320839592176,294.26,1748.1088303467354,1.0,437.02720758668386,0.085904660449581,0.9999968908506625,0.03263639705953911,0.5379326379002831
1,13,55,288.2820255975179,0.17140421034582543,434.66096,0.7652914762721883,294.26,0.03944660832069618,1738.64384,2173.3048,1.1245432791437462,295.15,294.90897666568725,1.0,0.3,297.03,2185.136037933419,289.60715532212384,296.1476335455406,0.4048069233929272,0.037512611282207675,294.26,1748.1088303467354,1.0,437.02720758668386,0.08539937197808556,0.40234769217287036,0.38561646628535007,0.5539637373271921
1,14,0,288.27341886233074,0.1750449045084881,434.66096,0.7579770331517725,294.26,0.039065552632737754,1738.64384,2173.3048,1.1190663154936098,295.15,294.86879671515715,1.0,0.3,297.03,2185.136037933419,289.44328490729265,296.14115894755975,0.4061603845770066,0.035221007658791895,294.26,1748.1088303467354,1.0,437.02720758668386,0.08571536483166686,0.029072813066880032,0.16392520018788942,0.2497028591464528
1,14,5,288.2648425755413,0.178865568286949,434.66096,0.7499717096938543,294.26,0.03875358497852959,1738.64384,2173.3048,1.1119409913906166,295.15,294.8272365075195,1.0,0.3,297.03,2185.136037933419,289.281858205792,296.1188744067908,0.4072901180098345,0.033109477764203185,294.26,1748.1088303467354,1.0,437.02720758668386,0.08681372032615664,0.7380645432202964,0.08019785148443907,0.4175176080409942
1,14,10,288.2562027176367,0.1828117390468803,434.66096,0.7413525643757329,294.26,0.038502999510341675,1738.64384,2173.3048,1.1032066543578352,295.15,294.7849323514062,1.0,0.3,297.03,2185.136037933419,289.12329340338897,296.08523046739947,0.4081902998312896,0.03114965841301185,294.26,1748.1088303467354,1.0,437.02720758668386,0.08850354487224499,0.1553954467301508,0.05863718511590613,0.06938919802619656
1,14,15,288.24738168960556,0.1868212595341734,434.66096,0.7322213518954296,294.26,0.038303620758372035,1738.64384,2173.3048,1.0930170063371891,295.15,294.74256552846794,1.0,0.3,297.03,2185.136037933419,288.9677681207293,296.04357518443584,0.4088669459478179,0.029316656099557994,294.26,1748.1088303467354,1.0,437.02720758668386,0.09064841859391037,0.5722943724652177,0.856738228761709,0.07479376145249136
1,14,20,288.2381652575858,0.1908373624084514,434.66096,0.722601893099502,294.26,0.0381530666379648,1738.64384,2173.3048,1.0813340509095655,295.15,294.70072326298435,1.0,0.3,297.03,2185.136037933419,288.8158248446398,295.9953330926171,0.40930246006196325,0.02760863998420003,294.26,1748.1088303467354,1.0,437.02720758668386,0.09320528329808508,0.0014918246879357159,0.0639836939781425,0.020441605132892386
1,14,25,288.22848082622556,0.19480580917450463,434.66096,0.712570578885823,294.26,0.03804369805933274,1738.64384,2173.3048,1.0682113994012403,295.15,294.65993516134125,1.0,0.3,297.03,2185.136037933419,288.66761375583155,295.9423052375555,0.4094930573728178,0.026012982446046832,294.26,1748.1088303467354,1.0,437.02720758668386,0.09610598934286307,0.026965069354683503,0.13114679496629178,0.6609123620605889
1,14,30,288.2181635820419,0.19868138587834827,434.66096,0.7021891052048831,294.26,0.03796934542742675,1738.64384,2173.3048,1.0537787025001797,295.15,294.62061322558856,1.0,0.3,297.03,2185.136037933419,288.5233108473368,295.88585963777496,0.4094417101165988,0.024520633902700394,294.26,1748.1088303467354,1.0,437.02720758668386,0.09929743974086946,0.9043239781839459,0.006402626405246617,0.16595529233712886
1,14,35,288.2071334890503,0.20241624295769278,434.66096,0.6915149098255429,294.26,0.037924264965360825,1738.64384,2173.3048,1.038049942604047,295.15,294.5831774395689,1.0,0.3,297.03,2185.136037933419,288.3830738784887,295.8269820853189,0.40914300996576336,0.023125891391435362,294.26,1748.1088303467354,1.0,437.02720758668386,0.10274043330994731,0.1512800304556995,0.04805195028274716,0.3386965207203035
1,14,40,288.19531413416973,0.20598712421156828,434.66096,0.680608181526107,294.26,0.03790243779530442,1738.64384,2173.3048,1.0211891859828517,295.15,294.54778932399796,1.0,0.3,297.03,2185.136037933419,288.2468454925712,295.7666263997276,0.40860966482038386,0.02181856070081218,294.26,1748.1088303467354,1.0,437.02720758668386,0.1063907090727324,0.06993649567450784,0.21426586504909237,0.12290470021023446
1,14,45,288.1827606968458,0.2093853452756408,434.66096,0.6695293233845783,294.26,0.037897823609457267,1738.64384,2173.3048,1.0033172592336872,295.15,294.5144654877818,1.0,0.3,297.03,2185.136037933419,288.11428585608724,295.70548078887657,0.40785979332360633,0.020586430198285485,294.26,1748.1088303467354,1.0,437.02720758668386,0.11021347242951707,0.218161797407938,0.3404403874806847,0.6042852042201207
1,14,50,288.24521090252756,0.25819283705754514,0.0,0.6133748327164779,294.26,0.042400772676267934,0.0,0.0,0.9032645155292557,295.15,294.0676449534303,0.0,0.3,297.03,2185.136037933419,287.95386589918763,295.6502306915176,0.3990374979454695,0.01937218756650311,294.26,1748.1088303467354,1.0,437.02720758668386,0.11377555351851065,0.837926647725449,0.35957411090499825,0.45345255630965836
1,14,55,288.1834661975463,0.2338430216071481,434.66096,0.623262079523283,294.26,0.0402995479955872,1738.64384,2173.3048,0.917593420922987,295.15,294.28377631929243,1.0,0.3,297.03,2185.136037933419,287.8398025830662,295.5978178516971,0.40191302433769116,0.018195815697284377,294.26,1748.1088303467354,1.0,437.02720758668386,0.11724932808600153,0.7452369903854936,0.18584156832459353,0.1905830436525763
1,15,0,288.14917609199966,0.2264526281958793,434.66096,0.619782546315561,294.26,0.039535001316359425,1738.64384,2173.3048,0.91182735882352,295.15,294.3519015483184,1.0,0.3,297.03,0.0,287.7414885197342,294.92346496993275,0.401076184684512,0.023730689538538602,294.26,0.0,0.0,0.0,0.17010426729973382,0.014257518314551411,0.054151910282525174,0.162332242289775
1,15,5,288.12607174460277,0.22507848928396046,434.66096,0.6111991144398842,294.26,0.03928084450392712,1738.64384,2173.3048,0.8962797522080255,295.15,294.3647119250878,1.0,0.3,297.03,2185.136037933419,287.6524408876442,294.990107748883,0.40010492920209695,0.02218733389959198,294.26,1748.1088303467354,1.0,437.02720758668386,0.16421277273998214,0.8817239986842611,0.14564118905063417,0.10151666361526512
1,15,10,288.1119001208381,0.22594447070188983,434.66096,0.6005283025379425,294.26,0.039235425694121244,1738.64384,2173.3048,0.8805301266449048,295.15,294.35663346039985,1.0,0.3,297.03,2185.136037933419,287.5726925682558,295.02450331770683,0.4008034800507251,0.02090280081950811,294.26,1748.1088303467354,1.0,437.02720758668386,0.16122875752761645,0.7467371985088003,0.30166666368386735,0.2528299757532192
1,15,15,288.20779242972543,0.2782360533587096,0.0,0.5413951478246493,294.26,0.044036241165449984,0.0,0.0,0.7876045796716433,295.15,293.89797833897813,0.0,0.3,297.03,0.0,287.5082583713902,294.41450125852043,0.4011456814723633,0.026457038635684924,294.26,0.0,0.0,0.0,0.21978487181341888,0.30697591210812947,0.2570783180823801,0.9754744822601166
1,15,20,288.1448459579977,0.25166537480240947,434.66096,0.5502696875144649,294.26,0.0420362871964681,1738.64384,2173.3048,0.7990553587741287,295.15,294.1244224750784,1.0,0.3,297.03,2185.136037933419,287.45532383108184,294.5264888550814,0.4014431625885391,0.025057571540781635,294.26,1748.1088303467354,1.0,437.02720758668386,0.20815527914904175,0.7479841910007755,0.23972260061316597,0.2934583672857388
1,15,25,288.2214185144859,0.29516268602359086,0.0,0.49835216262370996,294.26,0.04611553968554381,0.0,0.0,0.7155389939302453,295.15,293.7595640227268,0.0,0.3,297.03,2185.136037933419,287.4013646849753,294.59861962138274,0.40169841623858943,0.023953032606655572,294.26,1748.1088303467354,1.0,437.02720758668386,0.20087029698745573,0.9503627129496055,0.036001174892996445,0.4533713980265996
1,15,30,288.1478236255953,0.2609475343298463,434.66096,0.5114894958650641,294.26,0.043689306361408824,1738.64384,2173.3048,0.7341871853873496,295.15,294.0439193743032,1.0,0.3,297.03,2185.136037933419,287.3474617469317,294.6356414619001,0.4019030255975195,0.02313290526883486,294.26,1748.1088303467354,1.0,437.02720758668386,0.1971944467869866,0.28370371217684454,0.05765836163275745,0.010577047414583433
1,15,35,288.1073594952701,0.24862780612415147,434.66096,0.5091758985215932,294.26,0.04280816609575597,1738.64384,2173.3048,0.7314118731909728,295.15,294.15112130232535,1.0,0.3,297.03,2185.136037933419,287.2945843420961,294.64732748010715,0.40204948849038546,0.022537016142821838,294.26,1748.1088303467354,1.0,437.02720758668386,0.19604311394451124,0.10349965530772727,0.3491708987966874,0.0885195316610571
1,15,40,288.082803015092,0.24388826740543068,434.66096,0.5012002089187383,294.26,0.04249323505604151,1738.64384,2173.3048,0.718216493668116,295.15,294.19314648161753,1.0,0.3,297.03,0.0,287.2571061648101,294.0228340598206,0.4021182658746077,0.02871858408977446,294.26,0.0,0.0,0.0,0.2634089520872548,0.7683531372732582,0.26312444267099294,0.45531869723025115
1,15,45,288.0637000817078,0.2418410091515406,434.66096,0.49120156049809627,294.26,0.04238059989810574,1738.64384,2173.3048,0.7010955066211347,295.15,294.2114417482162,1.0,0.3,297.03,0.0,287.245022565838,293.51240532740496,0.4020596036021473,0.03446617707562892,294.26,0.0,0.0,0.0,0.32659238509761757,0.9282984818966468,0.16626733183765713,0.1354474275100179
1,15,50,288.04604931652324,0.24074070686066074,434.66096,0.48052544109256295,294.26,0.04233571183865907,1738.64384,2173.3048,0.682412056405532,295.15,294.22131089974494,1.0,0.3,297.03,0.0,287.25455170443547,293.08986675366026,0.40182472330887775,0.039911437472317554,294.26,0.0,0.0,0.0,0.38348620726653593,0.10851595748614211,0.13248062048859174,0.175876173692767
1,15,55,288.02824895777434,0.23994307448654084,434.66096,0.4696819286572962,294.26,0.04230756308218577,1738.64384,2173.3048,0.6630658948239982,295.15,294.228481326868,1.0,0.3,297.03,0.0,287.2828405855445,292.7330164502702,0.4013732296527814,0.04517977710849918,294.26,0.0,0.0,0.0,0.43402788554742533,0.7132374745153757,0.0769124246045516,0.8529032738094617
1,16,0,288.00973530929514,0.23923624389029396,434.66096,0.45884103812454236,294.26,0.042279152135461164,1738.64384,2173.3048,0.6433719280376872,295.15,294.23484685696434,1.0,0.3,297.03,0.0,287.32798862525595,292.4266510725558,0.4006828366551748,0.05035592218993017,294.26,0.0,0.0,0.0,0.47868329719276614,0.4642515861023169,0.7256791266940655,0.05064302845850904
1,16,5,287.99020729590814,0.2384900909228056,434.66096,0.4481183179555383,294.26,0.04223892415236161,1738.64384,2173.3048,0.6235676691991309,295.15,294.2415781937218,1.0,0.3,297.03,0.0,287.3884629288548,292.15951593303635,0.3997378142141292,0.05549732603675714,294.26,0.0,0.0,0.0,0.5181666469352626,0.8152097680427601,0.42185811438112236,0.19612943099710042
1,16,10,287.96956799668897,0.23765906427448968,434.66096,0.43756515277123453,294.26,0.04218174067079202,1738.64384,2173.3048,0.6037896553577405,295.15,294.2490894278227,1.0,0.3,297.03,0.0,287.463226924509,291.9239707777696,0.3985106117375343,0.06064185023246949,294.26,0.0,0.0,0.0,0.5531078117855426,0.9781178347759094,0.984038511979327,0.9634914353787848
1,16,15,287.9481561173667,0.23678085549641437,434.66096,0.4271499702273051,294.26,0.04211075892518498,1738.64384,2173.3048,0.5841416058993181,295.15,294.25704352437407,1.0,0.3,297.03,0.0,287.55047063363304,291.7126834124968,0.39698198727178324,0.06581286675250814,294.26,0.0,0.0,0.0,0.5843348856152042,0.4894101038956788,0.07697806070820976,0.842649406810682
1,16,20,287.9260684983665,0.23585927705540755,434.66096,0.41687866117459943,294.26,0.04202538983045555,1738.64384,2173.3048,0.5646473300917827,295.15,294.26540870371036,1.0,0.3,297.03,0.0,287.6498830515956,291.52232464066185,0.3951343666756397,0.07102595649834388,294.26,0.0,0.0,0.0,0.6122153943560734,0.8733802429088589,0.16622566763513907,0.18320756192968105
1,16,25,288.0008003750381,0.2900846936727699,0.0,0.35578315034282204,294.26,0.04702244091363309,0.0,0.0,0.47134630195324795,295.15,293.8006597343187,0.0,0.3,297.03,0.0,287.76124897762685,291.3502174932161,0.392975594864282,0.07629074766237094,294.26,0.0,0.0,0.0,0.6370983798933778,0.048606782484284156,0.9670119012439362,0.04139361210278032
1,16,30,288.05326581766786,0.3221410897681275,0.0,0.3117294193465983,294.26,0.05031531401325547,0.0,0.0,0.4066971212862764,295.15,293.54671755659257,0.0,0.3,297.03,0.0,287.88351461564037,291.1928922088231,0.39057983611875347,0.08160578216917987,294.26,0.0,0.0,0.0,0.6594873957806773,0.023135879059446574,0.86379312720514,0.12223517204342442
1,16,35,288.0673076025211,0.3460686280795523,0.0,0.3,294.26,0.05314982077595103,0.0,0.0,0.38589714796880104,295.15,293.36462447046426,0.0,0.3,297.03,0.0,288.0172282281089,291.04958615507286,0.3880056107915667,0.0869720846917077,294.26,0.0,0.0,0.0,0.6795202029842375,0.6913290496553006,0.1623063938577454,0.8666801091918639
1,16,40,288.0720310481104,0.3744527045249021,0.0,0.3,294.26,0.05649607509695146,0.0,0.0,0.38325114620528644,295.15,293.15523222879244,0.0,0.3,297.03,0.0,288.1617712301044,290.9185631529221,0.38533751380583275,0.09238091669446394,294.26,0.0,0.0,0.0,0.6974870996327214,0.14176626478339457,0.6600971763986446,0.05868507740877226
1,16,45,288.0904182122131,0.4055793049812849,0.0,0.3,294.26,0.06024889853582004,0.0,0.0,0.38053481312215176,295.15,292.93219845967036,0.0,0.3,297.03,0.0,288.3172417557064,290.79962224711966,0.38260640379374194,0.09782404276154237,294.26,0.0,0.0,0.0,0.7134741870933905,0.6680660838944026,0.4993449522734797,0.13516433670211453
1,16,50,288.12311089739535,0.4378493596792613,0.0,0.3,294.26,0.06430970794220399,0.0,0.0,0.3777643094000809,295.15,292.70653558462055,0.0,0.3,297.03,0.0,288.48334003975344,290.6925848311899,0.37982081773118087,0.10328941334043518,294.26,0.0,0.0,0.0,0.7275741801649398,0.6735914555757329,0.5550221117564648,0.024078055852642104
1,16,55,288.17030819431034,0.47011041321551517,0.0,0.3,294.26,0.0686107091729204,0.0,0.0,0.3749473141754346,295.15,292.48501619247884,0.0,0.3,297.03,0.0,288.6596475864656,290.5973583474605,0.3769884870869705,0.10876364338645578,294.26,0.0,0.0,0.0,0.7398730955023292,0.31311165516658557,0.043901220733424604,0.30603248163446933
1,17,0,288.2319736281889,0.5015354727029917,0.0,0.3,294.26,0.07310209473747059,0.0,0.0,0.37210425652409085,295.15,292.27178341492385,0.0,0.3,297.03,0.0,288.84574365420497,290.51387287190414,0.37412995213523803,0.11423244877043598,294.26,0.0,0.0,0.0,0.7504547841373488,0.6978259471436109,0.7819319105041316,0.02677839787740795
1,17,5,288.30800651062856,0.5315289347582686,0.0,0.3,294.26,0.07774641436971813,0.0,0.0,0.3692579377010147,295.15,292.06944386466427,0.0,0.3,297.03,0.0,289.0412518390522,290.44221577813556,0.37126813825817523,0.11968038358912292,294.26,0.0,0.0,0.0,0.7593808636990728,0.5609884838029742,0.008829529883503582,0.06111759668614354
1,17,10,288.39813825732773,0.5596998432181896,0.0,0.3,294.26,0.08251370787519555,0.0,0.0,0.36643130962738024,295.15,291.8794754808878,0.0,0.3,297.03,0.0,289.24573017345955,290.3823761454822,0.36842612232323424,0.12509242889776956,294.26,0.0,0.0,0.0,0.7667203048064676,0.03794552040316661,0.016311344772656156,0.6599184557136719
1,17,15,288.50203893062616,0.5858120408854564,0.0,0.3,294.26,0.08738038501385445,0.0,0.0,0.36364082326911606,295.15,291.702647850586,0.0,0.3,297.03,0.0,289.4587076497741,290.3342524634779,0.36562044485881545,0.13045473388120643,294.26,0.0,0.0,0.0,0.7725450588559489,0.8268410215583809,0.8163919193943123,0.9594210021641176
1,17,20,288.61962054518773,0.609685955946902,0.0,0.3,294.26,0.09232757479905553,0.0,0.0,0.36089932780955053,295.15,291.5396887176827,0.0,0.3,297.03,0.0,289.67984010064015,290.29800480421153,0.3628640249920185,0.135751888517289,294.26,0.0,0.0,0.0,0.7768857046233376,0.025075448254201466,0.5339550181375569,0.13560055604898513
1,17,25,288.7498703427453,0.6313585154413199,0.0,0.3,294.26,0.09733378774584547,0.0,0.0,0.35821891347160406,295.15,291.39014637050974,0.0,0.3,297.03,0.0,289.90825724570516,290.27300250529186,0.36016901876558405,0.14097354489836564,294.26,0.0,0.0,0.0,0.7798560126072253,0.15399118940299986,0.23561821074207015,0.3028556952139548
1,17,30,288.8923719958376,0.6508151905389099,0.0,0.3,294.26,0.10238300481462315,0.0,0.0,0.35558860134554915,295.15,291.25415105675745,0.0,0.3,297.03,0.0,290.1434056750513,290.25925337897957,0.3575243875035381,0.14610581489435154,294.26,0.0,0.0,0.0,0.7814810998599167,0.1395763817655925,0.12733433671666192,0.27394579969278604
1,17,35,289.0467626868177,0.6680649623606705,0.0,0.3,294.26,0.10745959587796328,0.0,0.0,0.35300849253546734,295.15,291.13185747447307,0.0,0.3,297.03,0.0,290.38473230451365,290.25688892658013,0.3549302328582142,0.151132902449404,294.26,0.0,0.0,0.0,0.7817599693189918,0.15198110112457086,0.9209513237632551,0.18126627602217454
1,17,40,289.211271094097,0.6833961323486935,0.0,0.3,294.26,0.11254847033195915,0.0,0.0,0.350482262377834,295.15,291.0215363316418,0.0,0.3,297.03,2185.136037933419,290.61674708129385,290.88866725050866,0.35239025017494896,0.14938364952132982,294.26,1748.1088303467354,1.0,437.02720758668386,0.7015356212175942,0.03342830713340005,0.9365229341261413,0.26377181877245914
1,17,45,289.38687763974997,0.6966428132517128,0.0,0.3,294.26,0.11763748335908787,0.0,0.0,0.34801275512121205,295.15,290.92477951366766,0.0,0.3,297.03,2185.136037933419,290.8283271358568,291.41591282284725,0.34990729918593644,0.14792416208424608,294.26,1748.1088303467354,1.0,437.02720758668386,0.6276433663181424,0.13792447568779265,0.13624882309905204,0.37566840466660584
1,17,50,289.5574850727538,0.6207469871307263,434.66096,0.3,294.26,0.11604471683228845,1738.64384,2173.3048,0.345599540262847,295.15,291.4635914451135,1.0,0.3,297.03,2185.136037933419,291.0238877167991,291.8700633298691,0.3474809470450925,0.14662489661917563,294.26,1748.1088303467354,1.0,437.02720758668386,0.5610934412072802,0.31230494063248987,0.22445452568275892,0.06618498236615684
1,17,55,289.72764992528244,0.6474885070756841,0.0,0.3,294.26,0.12153059809934101,0.0,0.0,0.34324400945202455,295.15,291.27753864552704,0.0,0.3,297.03,2185.136037933419,291.2039974433364,292.26129340567036,0.3451125929773617,0.14542773296379355,294.26,1748.1088303467354,1.0,437.02720758668386,0.5030876833028145,0.02417553372190618,0.8711480180633644,0.7293597170724346
1,18,0,289.90968614908184,0.6690343131715994,0.0,0.3,288.71,0.0713921665520395,0.0,0.0,0.3409462496781362,295.15,291.12493036037637,0.0,0.3,299.81,0.0,291.3847389710753,291.9764118455699,0.3428023244467754,0.09547611644369745,288.71,0.0,0.0,0.0,0.5453321229647051,0.0909328426228174,0.01754216795031117,0.2639131405155293
1,18,5,289.84566788735253,0.6884403418375411,0.0,0.3,288.71,0.06986148649612466,0.0,0.0,0.3328240115767706,295.15,290.9848595334078,0.0,0.3,299.81,2185.136037933419,291.30886012118617,292.3686379817649,0.3346358697503718,0.08721708491188021,288.71,1748.1088303467354,1.0,437.02720758668386,0.4872278528767775,0.02646916627307844,0.14389505133012467,0.7514638979911211
1,18,10,289.7963602425,0.6194981397279925,434.66096,0.3,288.71,0.061816665747792786,1738.64384,2173.3048,0.33077541251260906,295.15,291.4722054532524,1.0,0.3,299.81,2185.136037933419,291.2361170763484,292.68083116595574,0.33257611833298045,0.07931214251026462,288.71,1748.1088303467354,1.0,437.02720758668386,0.44156668897676,0.11746924832742932,0.6357698323958766,0.3376415380715357
1,18,15,289.7352047486259,0.655525850215259,0.0,0.3,288.71,0.06104237740024583,0.0,0.0,0.3287838904104726,295.15,291.22092945729827,0.0,0.3,299.81,0.0,291.1536061645196,292.2966960364221,0.3305737546007579,0.07844563196984904,288.71,0.0,0.0,0.0,0.49785098112450143,0.8160488074959041,0.2611885008868896,0.018104157838158358
1,18,20,289.6765326415384,0.6877240041464387,0.0,0.3,288.71,0.06036667018116355,0.0,0.0,0.326862456538455,295.15,290.9900802551426,0.0,0.3,299.81,2185.136037933419,291.0605374024258,292.59316593816294,0.32864186064911394,0.07079600007978586,288.71,1748.1088303467354,1.0,437.02720758668386,0.4542993692651498,0.42001160921700015,0.843174394612707,0.5098058560553657
1,18,25,289.6061940583176,0.628983665586458,434.66096,0.3,288.71,0.05306627403506884,1738.64384,2173.3048,0.32500741366385494,295.15,291.4066239726383,1.0,0.3,299.81,2185.136037933419,290.9456239309537,292.8268701167555,0.3267767191202986,0.06344480629728104,288.71,1748.1088303467354,1.0,437.02720758668386,0.4205548624222387,0.5675261579094769,0.050922245191983226,0.14324514284526904
1,18,30,289.5280112289503,0.6722674510912283,0.0,0.3,288.71,0.052947595719293465,0.0,0.0,0.32321511629536287,295.15,291.1017805836388,0.0,0.3,299.81,0.0,290.82551545573534,292.37584203998597,0.3249746646774213,0.06311188744905451,288.71,0.0,0.0,0.0,0.4861656441008124,0.7360873947528581,0.7171738585266905,0.012403164723157452
